# Incident energy   MT=1 : (n,total)   MT=2 : (z,elastic)   MT=102 : (z,γ)
0.0026200000000000004   43.561903199999996   2.282855893333333   41.279051466666665
0.00263   43.484016800000006   2.28216544   41.2018552
0.00264   43.4061304   2.281474986666667   41.124658933333336
0.00265   43.32824399999999   2.280784533333333   41.04746266666667
0.00266   43.2503576   2.28009408   40.9702664
0.00267   43.1724712   2.279403626666667   40.89307013333333
0.00268   43.0945848   2.2787131733333337   40.81587386666667
0.00269   43.0166984   2.2780227200000005   40.738677599999995
0.0027   42.938812   2.277332266666667   40.66148133333333
0.00271   42.860925599999995   2.2766418133333337   40.584285066666666
0.00272   42.7830392   2.27595136   40.5070888
0.0027300000000000002   42.70515279999999   2.2752609066666665   40.42989253333333
0.0027400000000000002   42.627266399999996   2.2745704533333333   40.35269626666667
0.0027500000000000003   42.54938   2.27388   40.2755
0.0027600000000000003   42.47909573333333   2.273277546666667   40.2058184
0.0027700000000000003   42.408811466666656   2.2726750933333335   40.1361368
0.0027800000000000004   42.338527199999994   2.27207264   40.0664552
0.0027900000000000004   42.268242933333326   2.271470186666667   39.9967736
0.0028000000000000004   42.197958666666665   2.270867733333333   39.927092
0.0028100000000000004   42.1276744   2.2702652800000003   39.8574104
0.0028200000000000005   42.05739013333333   2.269662826666667   39.7877288
0.0028300000000000005   41.98710586666666   2.269060373333333   39.718047199999994
0.0028400000000000005   41.9168216   2.26845792   39.6483656
0.0028500000000000005   41.84653733333332   2.2678554666666666   39.578683999999996
0.0028600000000000006   41.776253066666655   2.2672530133333333   39.50900239999999
0.0028700000000000006   41.705968799999994   2.26665056   39.4393208
0.00288   41.635684533333325   2.2660481066666667   39.369639199999995
0.0028899999999999998   41.565400266666664   2.2654456533333334   39.2999576
0.0029   41.495115999999996   2.2648432   39.230276
0.00291   41.424831733333335   2.2642407466666667   39.1605944
0.00292   41.354547466666666   2.263638293333333   39.0909128
0.00293   41.2842632   2.2630358399999997   39.0212312
0.00294   41.215589333333334   2.26245144   38.95314173333333
0.00295   41.15174666666667   2.2619211999999997   38.889828666666666
0.00296   41.087904   2.26139096   38.8265156
0.00297   41.024061333333336   2.26086072   38.76320253333333
0.00298   40.96021866666667   2.26033048   38.69988946666667
0.00299   40.896376   2.25980024   38.6365764
0.003   40.83253333333333   2.25927   38.57326333333333
0.0030000000000000005   40.83253333333333   2.25927   38.57326333333333
0.00301   40.76869066666667   2.25873976   38.509950266666664
0.00302   40.704848   2.25820952   38.4466372
0.00303   40.64100533333333   2.2576792799999996   38.38332413333333
0.00304   40.577162666666666   2.25714904   38.32001106666666
0.00305   40.51332   2.2566188   38.256698
0.0030600000000000002   40.449477333333334   2.25608856   38.193384933333334
0.00307   40.38563466666667   2.25555832   38.13007186666666
0.00308   40.32179200000001   2.2550280799999998   38.0667588
0.00309   40.257949333333336   2.25449784   38.003445733333336
0.0031   40.19410666666666   2.2539675999999997   37.94013266666666
0.00311   40.130264000000004   2.25343736   37.876819600000005
0.00312   40.06642133333334   2.25290712   37.81350653333334
0.00313   40.00533573333333   2.25240688   37.752920933333336
0.00314   39.9470072   2.25193664   37.6950628
0.00315   39.88867866666667   2.2514664   37.63720466666666
0.00316   39.83035013333334   2.2509961599999997   37.579346533333336
0.00317   39.7720216   2.25052592   37.5214884
0.00318   39.713693066666664   2.25005568   37.46363026666667
0.00319   39.655364533333334   2.2495854399999997   37.40577213333333
0.0032   39.597035999999996   2.2491152000000003   37.347913999999996
0.00321   39.538707466666665   2.24864496   37.29005586666666
0.00322   39.480378933333334   2.24817472   37.23219773333333
0.0032300000000000002   39.4220504   2.24770448   37.1743396
0.0032400000000000003   39.363721866666666   2.24723424   37.11648146666666
0.0032500000000000003   39.305393333333335   2.246764   37.05862333333333
0.0032600000000000003   39.2470648   2.24629376   37.0007652
0.0032700000000000003   39.188736266666666   2.24582352   36.94290706666666
0.0032800000000000004   39.130407733333335   2.2453532800000002   36.88504893333333
0.0032900000000000004   39.0720792   2.2448830400000004   36.8271908
0.0033000000000000004   39.01375066666667   2.2444128   36.769332666666664
0.0033100000000000004   38.95542213333333   2.2439425600000003   36.71147453333332
0.00332   38.9006664   2.24351008   36.6571516
0.00333   38.8471016   2.2430901866666666   36.60400706666667
0.00334   38.7935368   2.2426702933333336   36.55086253333334
0.00335   38.739972   2.2422504   36.497718
0.00336   38.686407200000005   2.241830506666667   36.44457346666666
0.00337   38.6328424   2.241410613333333   36.39142893333333
0.00338   38.579277600000005   2.2409907200000005   36.3382844
0.0033900000000000002   38.5257128   2.2405708266666666   36.28513986666666
0.0034000000000000002   38.472148   2.2401509333333336   36.23199533333333
0.0034100000000000003   38.4185832   2.23973104   36.1788508
0.0034200000000000003   38.3650184   2.239311146666667   36.12570626666666
0.0034300000000000003   38.3114536   2.2388912533333336   36.07256173333333
0.0034400000000000003   38.257888799999996   2.23847136   36.0194172
0.0034500000000000004   38.204324   2.238051466666667   35.96627266666666
0.0034600000000000004   38.150759199999996   2.2376315733333336   35.91312813333333
0.0034700000000000004   38.0971944   2.2372116800000006   35.8599836
0.0034800000000000005   38.0436296   2.2367917866666667   35.80683906666667
0.0034900000000000005   37.990064800000006   2.236371893333333   35.75369453333333
0.0035000000000000005   37.9365   2.235952   35.70054999999999
0.0035100000000000005   37.8889048   2.235593066666667   35.65331346666667
0.0035199999999999997   37.84130960000001   2.2352341333333334   35.606076933333334
0.0035299999999999997   37.793714400000006   2.2348752000000003   35.5588404
0.0035399999999999997   37.7461192   2.2345162666666667   35.51160386666667
0.0035499999999999998   37.698524000000006   2.2341573333333336   35.464367333333335
0.00356   37.6509288   2.2337984000000004   35.4171308
0.00357   37.6033336   2.233439466666667   35.36989426666667
0.00358   37.5557384   2.2330805333333332   35.32265773333333
0.00359   37.5081432   2.2327216   35.2754212
0.0036   37.460548   2.232362666666667   35.228184666666664
0.00361   37.4129528   2.2320037333333334   35.18094813333333
0.00362   37.3653576   2.2316448   35.133711600000005
0.00363   37.3177624   2.2312858666666666   35.08647506666667
0.00364   37.2701672   2.230926933333333   35.03923853333333
0.00365   37.222572   2.230568   34.992002
0.00366   37.1749768   2.2302090666666667   34.94476546666667
0.00367   37.1273816   2.229850133333333   34.897528933333334
0.00368   37.0797864   2.2294912   34.8502924
0.00369   37.0321912   2.229132266666667   34.80305586666667
0.0037   36.984596   2.2287733333333333   34.755819333333335
0.00371   36.9370008   2.2284143999999997   34.7085828
0.00372   36.889405599999996   2.2280554666666665   34.66134626666667
0.0037300000000000002   36.8418104   2.2276965333333334   34.614109733333336
0.0037400000000000003   36.7942152   2.2273376   34.5668732
0.00375   36.74662   2.2269786666666667   34.51963666666667
0.00376   36.6990248   2.2266197333333335   34.47240013333334
0.00377   36.6514296   2.2262608000000004   34.425163600000005
0.00378   36.6038344   2.2259018666666663   34.377927066666665
0.00379   36.5562392   2.225542933333333   34.33069053333334
0.0038   36.508644   2.225184   34.283454
0.00381   36.4610488   2.2248250666666665   34.236217466666666
0.00382   36.4134536   2.224466133333333   34.18898093333333
0.00383   36.3658584   2.2241071999999997   34.1417444
0.00384   36.3182632   2.2237482666666666   34.09450786666667
0.00385   36.270668   2.2233893333333334   34.047271333333335
0.00386   36.2230728   2.2230304   34.0000348
0.00387   36.1754776   2.2226714666666663   33.95279826666667
0.00388   36.131113066666664   2.222344213333333   33.90876093333333
0.0038900000000000002   36.089979199999995   2.2220486399999997   33.867922799999995
0.0039000000000000003   36.04884533333333   2.2217530666666665   33.827084666666664
0.00391   36.00771146666666   2.221457493333333   33.78624653333333
0.00392   35.9665776   2.22116192   33.7454084
0.00393   35.92544373333333   2.2208663466666665   33.704570266666664
0.00394   35.88430986666667   2.2205707733333333   33.66373213333334
0.00395   35.843176   2.2202751999999997   33.622894
0.00396   35.80204213333333   2.2199796266666665   33.58205586666667
0.0039700000000000004   35.76090826666667   2.219684053333333   33.54121773333333
0.00398   35.7197744   2.21938848   33.5003796
0.0039900000000000005   35.67864053333333   2.219092906666667   33.459541466666664
0.004   35.63750666666667   2.2187973333333333   33.41870333333333
0.0040100000000000005   35.5963728   2.21850176   33.3778652
0.00402   35.55523893333333   2.2182061866666665   33.33702706666667
0.004030000000000001   35.514105066666666   2.2179106133333337   33.29618893333333
0.00404   35.4729712   2.21761504   33.2553508
0.004050000000000001   35.431837333333334   2.2173194666666665   33.214512666666664
0.00406   35.39070346666667   2.2170238933333333   33.17367453333333
0.004070000000000001   35.349569599999995   2.21672832   33.1328364
0.00408   35.30843573333333   2.2164327466666665   33.09199826666667
0.004090000000000001   35.267301866666664   2.2161371733333337   33.05116013333333
0.0041   35.226168   2.2158416   33.010322
0.004110000000000001   35.18503413333334   2.2155460266666664   32.969483866666664
0.00412   35.14390026666666   2.2152504533333337   32.92864573333333
0.00413   35.10276640000001   2.21495488   32.8878076
0.0041400000000000005   35.06163253333333   2.214659306666667   32.846969466666664
